Date,Daytime,Ride_Name,Park_Name,WaitTime,Fast_Pass_Plus_Tickets,Total_Ticket_Sale_In_Last_Hour,Highest_Age_Group
2024-01-03,10:00:00,it's a small world,Fantasyland,62,32,98,Child
2024-01-03,11:00:00,it's a small world,Fantasyland,64,37,88,Child
2024-01-03,12:00:00,it's a small world,Fantasyland,42,27,77,Senior
2024-01-03,13:00:00,it's a small world,Fantasyland,55,74,166,Adult
2024-01-03,14:00:00,it's a small world,Fantasyland,72,94,217,Child
2024-01-03,15:00:00,it's a small world,Fantasyland,68,143,268,Child
2024-01-03,16:00:00,it's a small world,Fantasyland,44,67,209,Teen
2024-01-03,17:00:00,it's a small world,Fantasyland,40,48,145,Adult
2024-01-03,18:00:00,it's a small world,Fantasyland,73,60,111,Teen
2024-01-03,19:00:00,it's a small world,Fantasyland,74,138,286,Senior
2024-01-03,20:00:00,it's a small world,Fantasyland,42,38,94,Adult
2024-01-03,21:00:00,it's a small world,Fantasyland,53,40,85,Child
2024-01-03,22:00:00,it's a small world,Fantasyland,61,20,90,Child
2024-01-03,09:00:00,Peter Pan's Flight,Fantasyland,90,6,101,Child
2024-01-03,10:00:00,Peter Pan's Flight,Fantasyland,59,29,78,Adult
2024-01-03,11:00:00,Peter Pan's Flight,Fantasyland,47,5,90,Child
2024-01-03,12:00:00,Peter Pan's Flight,Fantasyland,60,30,71,Adult
2024-01-03,13:00:00,Peter Pan's Flight,Fantasyland,73,81,223,Child
2024-01-03,14:00:00,Peter Pan's Flight,Fantasyland,78,74,127,Child
2024-01-03,15:00:00,Peter Pan's Flight,Fantasyland,54,41,117,Adult
2024-01-03,16:00:00,Peter Pan's Flight,Fantasyland,53,109,190,Senior
2024-01-03,17:00:00,Peter Pan's Flight,Fantasyland,53,75,124,Child
2024-01-03,18:00:00,Peter Pan's Flight,Fantasyland,63,92,195,Child
2024-01-03,19:00:00,Peter Pan's Flight,Fantasyland,48,105,198,Child
2024-01-03,20:00:00,Peter Pan's Flight,Fantasyland,74,34,88,Child
2024-01-03,21:00:00,Peter Pan's Flight,Fantasyland,66,28,62,Adult
2024-01-03,22:00:00,Peter Pan's Flight,Fantasyland,85,22,52,Adult
2024-01-21,09:00:00,Pirates of the Caribbean,Adventureland,47,11,113,Senior
2024-01-21,10:00:00,Pirates of the Caribbean,Adventureland,76,20,50,Child
2024-01-21,11:00:00,Pirates of the Caribbean,Adventureland,46,40,89,Teen
2024-01-21,12:00:00,Pirates of the Caribbean,Adventureland,82,12,76,Adult
2024-01-21,13:00:00,Pirates of the Caribbean,Adventureland,87,47,104,Child
2024-01-21,14:00:00,Pirates of the Caribbean,Adventureland,77,109,253,Child
2024-01-21,15:00:00,Pirates of the Caribbean,Adventureland,54,84,139,Teen
2024-01-21,16:00:00,Pirates of the Caribbean,Adventureland,76,86,153,Teen
2024-01-21,17:00:00,Pirates of the Caribbean,Adventureland,66,65,119,Teen
2024-01-21,18:00:00,Pirates of the Caribbean,Adventureland,74,83,171,Adult
2024-01-21,19:00:00,Pirates of the Caribbean,Adventureland,68,85,141,Teen
2024-01-21,20:00:00,Pirates of the Caribbean,Adventureland,45,19,52,Child
2024-01-21,21:00:00,Pirates of the Caribbean,Adventureland,72,22,92,Teen
2024-01-21,22:00:00,Pirates of the Caribbean,Adventureland,67,20,80,Senior
2024-01-21,09:00:00,Big Thunder Mountain,Frontierland,71,6,63,Teen
2024-01-21,10:00:00,Big Thunder Mountain,Frontierland,63,14,103,Child
2024-01-21,11:00:00,Big Thunder Mountain,Frontierland,73,7,79,Senior
2024-01-21,12:00:00,Big Thunder Mountain,Frontierland,75,9,97,Senior
2024-01-21,13:00:00,Big Thunder Mountain,Frontierland,62,82,181,Child
2024-01-21,14:00:00,Big Thunder Mountain,Frontierland,64,48,143,Child
2024-01-21,15:00:00,Big Thunder Mountain,Frontierland,49,104,241,Child
2024-01-21,16:00:00,Big Thunder Mountain,Frontierland,85,85,264,Child
2024-01-21,17:00:00,Big Thunder Mountain,Frontierland,68,67,131,Teen
2024-01-21,18:00:00,Big Thunder Mountain,Frontierland,56,141,271,Teen
2024-01-21,19:00:00,Big Thunder Mountain,Frontierland,74,134,273,Teen
2024-01-21,20:00:00,Big Thunder Mountain,Frontierland,40,15,62,Teen
2024-01-21,21:00:00,Big Thunder Mountain,Frontierland,64,30,70,Senior
2024-01-21,22:00:00,Big Thunder Mountain,Frontierland,65,25,87,Child
2024-01-21,09:00:00,Haunted Mansion,Liberty Square,67,50,114,Child
2024-01-21,10:00:00,Haunted Mansion,Liberty Square,90,22,52,Senior
2024-01-21,11:00:00,Haunted Mansion,Liberty Square,49,26,63,Senior
2024-01-21,12:00:00,Haunted Mansion,Liberty Square,54,10,120,Adult
2024-01-21,13:00:00,Haunted Mansion,Liberty Square,47,58,191,Adult
2024-01-21,14:00:00,Haunted Mansion,Liberty Square,90,46,141,Child
2024-01-21,15:00:00,Haunted Mansion,Liberty Square,58,74,136,Child
2024-01-21,16:00:00,Haunted Mansion,Liberty Square,82,86,155,Senior
2024-01-21,17:00:00,Haunted Mansion,Liberty Square,61,47,101,Child
2024-01-21,18:00:00,Haunted Mansion,Liberty Square,78,112,203,Adult
2024-01-21,19:00:00,Haunted Mansion,Liberty Square,67,99,298,Child
2024-01-21,20:00:00,Haunted Mansion,Liberty Square,75,24,66,Senior
2024-01-21,21:00:00,Haunted Mansion,Liberty Square,82,29,52,Child
2024-01-21,22:00:00,Haunted Mansion,Liberty Square,84,48,94,Child
2024-01-21,09:00:00,Jungle Cruise,Adventureland,56,6,101,Adult
2024-01-21,10:00:00,Jungle Cruise,Adventureland,42,8,114,Senior
2024-01-21,11:00:00,Jungle Cruise,Adventureland,89,23,66,Adult
2024-01-21,12:00:00,Jungle Cruise,Adventureland,75,28,93,Senior
2024-01-21,13:00:00,Jungle Cruise,Adventureland,55,119,252,Teen
2024-01-21,14:00:00,Jungle Cruise,Adventureland,57,135,275,Adult
2024-01-21,15:00:00,Jungle Cruise,Adventureland,67,123,246,Child
2024-01-21,16:00:00,Jungle Cruise,Adventureland,76,86,224,Teen
2024-01-21,17:00:00,Jungle Cruise,Adventureland,60,97,255,Child
2024-01-21,18:00:00,Jungle Cruise,Adventureland,56,61,178,Child
2024-01-21,19:00:00,Jungle Cruise,Adventureland,57,86,174,Adult
2024-01-21,20:00:00,Jungle Cruise,Adventureland,76,38,79,Senior
2024-01-21,21:00:00,Jungle Cruise,Adventureland,62,25,61,Teen
2024-01-21,22:00:00,Jungle Cruise,Adventureland,41,51,93,Adult
2024-01-21,09:00:00,Space Mountain,Tomorrowland,69,26,67,Senior
2024-01-21,10:00:00,Space Mountain,Tomorrowland,65,23,65,Adult
2024-01-21,11:00:00,Space Mountain,Tomorrowland,88,38,98,Adult
2024-01-21,12:00:00,Space Mountain,Tomorrowland,64,7,51,Senior
2024-01-21,13:00:00,Space Mountain,Tomorrowland,78,66,133,Senior
2024-01-21,14:00:00,Space Mountain,Tomorrowland,45,64,199,Child
2024-01-21,15:00:00,Space Mountain,Tomorrowland,78,124,294,Senior
2024-01-21,16:00:00,Space Mountain,Tomorrowland,62,73,135,Senior
2024-01-21,17:00:00,Space Mountain,Tomorrowland,52,64,211,Teen
2024-01-21,18:00:00,Space Mountain,Tomorrowland,42,88,178,Teen
2024-01-21,19:00:00,Space Mountain,Tomorrowland,46,93,169,Senior
2024-01-21,20:00:00,Space Mountain,Tomorrowland,65,40,85,Senior
2024-01-21,21:00:00,Space Mountain,Tomorrowland,58,21,91,Child
2024-01-21,22:00:00,Space Mountain,Tomorrowland,71,33,75,Senior
2024-01-21,09:00:00,it's a small world,Fantasyland,50,17,68,Teen
2024-01-21,10:00:00,it's a small world,Fantasyland,71,14,85,Teen
2024-01-21,11:00:00,it's a small world,Fantasyland,87,14,93,Adult
2024-01-21,12:00:00,it's a small world,Fantasyland,71,7,99,Child
2024-01-21,13:00:00,it's a small world,Fantasyland,83,94,233,Adult
2024-01-21,14:00:00,it's a small world,Fantasyland,58,107,253,Child
2024-01-21,15:00:00,it's a small world,Fantasyland,42,76,215,Child
2024-01-21,16:00:00,it's a small world,Fantasyland,50,116,192,Child
2024-01-21,17:00:00,it's a small world,Fantasyland,44,101,186,Teen
2024-01-21,18:00:00,it's a small world,Fantasyland,63,51,102,Adult
2024-01-21,19:00:00,it's a small world,Fantasyland,71,167,287,Teen
2024-01-21,20:00:00,it's a small world,Fantasyland,48,23,71,Child
2024-01-21,21:00:00,it's a small world,Fantasyland,53,17,62,Adult
2024-01-21,22:00:00,it's a small world,Fantasyland,45,34,73,Child
2024-01-21,09:00:00,Peter Pan's Flight,Fantasyland,61,22,50,Child
2024-01-21,10:00:00,Peter Pan's Flight,Fantasyland,79,29,68,Adult
2024-01-21,11:00:00,Peter Pan's Flight,Fantasyland,79,16,83,Child
2024-01-21,12:00:00,Peter Pan's Flight,Fantasyland,54,8,85,Adult
2024-01-21,13:00:00,Peter Pan's Flight,Fantasyland,58,59,107,Senior
2024-01-21,14:00:00,Peter Pan's Flight,Fantasyland,82,86,231,Adult
2024-01-21,15:00:00,Peter Pan's Flight,Fantasyland,49,164,277,Teen
2024-01-21,16:00:00,Peter Pan's Flight,Fantasyland,55,154,274,Senior
2024-01-21,17:00:00,Peter Pan's Flight,Fantasyland,49,108,223,Teen
2024-01-21,18:00:00,Peter Pan's Flight,Fantasyland,48,158,276,Adult
2024-01-21,19:00:00,Peter Pan's Flight,Fantasyland,86,60,111,Teen
2024-01-21,20:00:00,Peter Pan's Flight,Fantasyland,85,16,56,Senior
2024-01-21,21:00:00,Peter Pan's Flight,Fantasyland,85,25,83,Teen
2024-01-21,22:00:00,Peter Pan's Flight,Fantasyland,47,19,55,Senior
2024-01-10,09:00:00,Pirates of the Caribbean,Adventureland,79,17,69,Teen
2024-01-10,10:00:00,Pirates of the Caribbean,Adventureland,76,28,102,Senior
2024-01-10,11:00:00,Pirates of the Caribbean,Adventureland,83,52,116,Senior
2024-01-10,12:00:00,Pirates of the Caribbean,Adventureland,87,21,77,Adult
2024-01-10,13:00:00,Pirates of the Caribbean,Adventureland,73,104,229,Senior
2024-01-10,14:00:00,Pirates of the Caribbean,Adventureland,45,93,172,Adult
2024-01-10,15:00:00,Pirates of the Caribbean,Adventureland,72,57,132,Teen
2024-01-10,16:00:00,Pirates of the Caribbean,Adventureland,46,154,296,Adult
2024-01-10,17:00:00,Pirates of the Caribbean,Adventureland,81,105,228,Teen
2024-01-10,18:00:00,Pirates of the Caribbean,Adventureland,40,80,150,Senior
2024-01-10,19:00:00,Pirates of the Caribbean,Adventureland,42,89,260,Adult
2024-01-10,20:00:00,Pirates of the Caribbean,Adventureland,83,27,69,Teen
2024-01-10,21:00:00,Pirates of the Caribbean,Adventureland,76,24,58,Teen
2024-01-10,22:00:00,Pirates of the Caribbean,Adventureland,64,19,70,Child
2024-01-10,09:00:00,Big Thunder Mountain,Frontierland,69,32,79,Teen
2024-01-10,10:00:00,Big Thunder Mountain,Frontierland,73,41,115,Teen
2024-01-10,11:00:00,Big Thunder Mountain,Frontierland,83,11,50,Senior
2024-01-10,12:00:00,Big Thunder Mountain,Frontierland,75,35,100,Senior
2024-01-10,13:00:00,Big Thunder Mountain,Frontierland,88,117,197,Senior
2024-01-10,14:00:00,Big Thunder Mountain,Frontierland,51,88,281,Teen
2024-01-10,15:00:00,Big Thunder Mountain,Frontierland,75,112,238,Senior
2024-01-10,16:00:00,Big Thunder Mountain,Frontierland,41,71,176,Senior
2024-01-10,17:00:00,Big Thunder Mountain,Frontierland,61,64,120,Teen
2024-01-10,18:00:00,Big Thunder Mountain,Frontierland,42,57,114,Senior
2024-01-10,19:00:00,Big Thunder Mountain,Frontierland,55,65,180,Child
2024-01-10,20:00:00,Big Thunder Mountain,Frontierland,56,31,93,Senior
2024-01-10,21:00:00,Big Thunder Mountain,Frontierland,61,37,85,Teen
2024-01-10,22:00:00,Big Thunder Mountain,Frontierland,63,25,56,Teen
2024-01-10,09:00:00,Haunted Mansion,Liberty Square,65,23,50,Child
2024-01-10,10:00:00,Haunted Mansion,Liberty Square,48,15,51,Child
2024-01-10,11:00:00,Haunted Mansion,Liberty Square,46,20,85,Adult
2024-01-10,12:00:00,Haunted Mansion,Liberty Square,82,29,68,Senior
2024-01-10,13:00:00,Haunted Mansion,Liberty Square,81,73,178,Senior
2024-01-10,14:00:00,Haunted Mansion,Liberty Square,42,69,179,Teen
2024-01-10,15:00:00,Haunted Mansion,Liberty Square,70,50,154,Senior
2024-01-10,16:00:00,Haunted Mansion,Liberty Square,58,69,124,Child
2024-01-10,17:00:00,Haunted Mansion,Liberty Square,85,157,274,Adult
2024-01-10,18:00:00,Haunted Mansion,Liberty Square,45,59,158,Teen
2024-01-10,19:00:00,Haunted Mansion,Liberty Square,56,94,170,Senior
2024-01-10,20:00:00,Haunted Mansion,Liberty Square,90,29,60,Senior
2024-01-10,21:00:00,Haunted Mansion,Liberty Square,56,13,51,Child
2024-01-10,22:00:00,Haunted Mansion,Liberty Square,54,22,98,Teen
2024-01-10,09:00:00,Jungle Cruise,Adventureland,90,38,95,Senior
2024-01-10,10:00:00,Jungle Cruise,Adventureland,80,23,58,Child
2024-01-10,11:00:00,Jungle Cruise,Adventureland,59,41,110,Senior
2024-01-10,12:00:00,Jungle Cruise,Adventureland,54,8,56,Child
2024-01-10,13:00:00,Jungle Cruise,Adventureland,58,93,193,Teen
2024-01-10,14:00:00,Jungle Cruise,Adventureland,59,112,227,Adult
2024-01-10,15:00:00,Jungle Cruise,Adventureland,78,69,155,Senior
2024-01-10,16:00:00,Jungle Cruise,Adventureland,78,72,156,Teen
2024-01-10,17:00:00,Jungle Cruise,Adventureland,71,131,225,Adult
2024-01-10,18:00:00,Jungle Cruise,Adventureland,63,142,249,Child
2024-01-10,19:00:00,Jungle Cruise,Adventureland,87,56,153,Child
2024-01-10,20:00:00,Jungle Cruise,Adventureland,85,18,60,Teen
2024-01-10,21:00:00,Jungle Cruise,Adventureland,74,26,64,Adult
2024-01-10,22:00:00,Jungle Cruise,Adventureland,84,19,85,Senior
2024-01-10,09:00:00,Space Mountain,Tomorrowland,40,31,89,Senior
2024-01-10,10:00:00,Space Mountain,Tomorrowland,58,24,113,Child
2024-01-10,11:00:00,Space Mountain,Tomorrowland,68,7,108,Teen
2024-01-10,12:00:00,Space Mountain,Tomorrowland,53,30,101,Senior
2024-01-10,13:00:00,Space Mountain,Tomorrowland,83,121,295,Senior
2024-01-10,14:00:00,Space Mountain,Tomorrowland,47,31,103,Senior
2024-01-10,15:00:00,Space Mountain,Tomorrowland,59,118,196,Teen
2024-01-10,16:00:00,Space Mountain,Tomorrowland,86,81,141,Teen
2024-01-10,17:00:00,Space Mountain,Tomorrowland,87,75,130,Teen
2024-01-10,18:00:00,Space Mountain,Tomorrowland,73,138,275,Teen
2024-01-10,19:00:00,Space Mountain,Tomorrowland,53,63,130,Teen
2024-01-10,20:00:00,Space Mountain,Tomorrowland,65,38,82,Teen
2024-01-10,21:00:00,Space Mountain,Tomorrowland,75,44,80,Adult
2024-01-10,22:00:00,Space Mountain,Tomorrowland,69,48,98,Teen
2024-01-10,09:00:00,it's a small world,Fantasyland,67,44,105,Teen
2024-01-10,10:00:00,it's a small world,Fantasyland,56,17,54,Senior
2024-01-10,11:00:00,it's a small world,Fantasyland,85,7,100,Adult
2024-01-10,12:00:00,it's a small world,Fantasyland,90,33,119,Teen
2024-01-10,13:00:00,it's a small world,Fantasyland,53,44,124,Teen
2024-01-10,14:00:00,it's a small world,Fantasyland,78,82,164,Adult
2024-01-10,15:00:00,it's a small world,Fantasyland,53,61,152,Adult
2024-01-10,16:00:00,it's a small world,Fantasyland,52,144,248,Child
2024-01-10,17:00:00,it's a small world,Fantasyland,40,77,128,Adult
2024-01-10,18:00:00,it's a small world,Fantasyland,59,87,210,Child
2024-01-10,19:00:00,it's a small world,Fantasyland,86,84,139,Adult
2024-01-10,20:00:00,it's a small world,Fantasyland,89,17,61,Child
2024-01-10,21:00:00,it's a small world,Fantasyland,63,26,74,Senior
2024-01-10,22:00:00,it's a small world,Fantasyland,81,22,85,Senior
2024-01-10,09:00:00,Peter Pan's Flight,Fantasyland,88,19,60,Adult
2024-01-10,10:00:00,Peter Pan's Flight,Fantasyland,85,27,94,Adult
2024-01-10,11:00:00,Peter Pan's Flight,Fantasyland,41,13,83,Child
2024-01-10,12:00:00,Peter Pan's Flight,Fantasyland,59,30,81,Teen
2024-01-10,13:00:00,Peter Pan's Flight,Fantasyland,75,46,126,Senior
2024-01-10,14:00:00,Peter Pan's Flight,Fantasyland,85,88,149,Senior
2024-01-10,15:00:00,Peter Pan's Flight,Fantasyland,86,90,186,Senior
2024-01-10,16:00:00,Peter Pan's Flight,Fantasyland,54,66,145,Senior
2024-01-10,17:00:00,Peter Pan's Flight,Fantasyland,90,94,218,Senior
2024-01-10,18:00:00,Peter Pan's Flight,Fantasyland,64,100,221,Adult
2024-01-10,19:00:00,Peter Pan's Flight,Fantasyland,56,89,245,Adult
2024-01-10,20:00:00,Peter Pan's Flight,Fantasyland,80,55,100,Senior
2024-01-10,21:00:00,Peter Pan's Flight,Fantasyland,73,18,54,Adult
2024-01-10,22:00:00,Peter Pan's Flight,Fantasyland,46,29,55,Adult
2024-01-28,09:00:00,Pirates of the Caribbean,Adventureland,78,15,112,Teen
2024-01-28,10:00:00,Pirates of the Caribbean,Adventureland,44,33,75,Child
2024-01-28,11:00:00,Pirates of the Caribbean,Adventureland,77,34,112,Child
2024-01-28,12:00:00,Pirates of the Caribbean,Adventureland,62,6,96,Child
2024-01-28,13:00:00,Pirates of the Caribbean,Adventureland,54,40,124,Child
2024-01-28,14:00:00,Pirates of the Caribbean,Adventureland,89,77,157,Child
2024-01-28,15:00:00,Pirates of the Caribbean,Adventureland,75,73,185,Child
2024-01-28,16:00:00,Pirates of the Caribbean,Adventureland,41,70,178,Teen
2024-01-28,17:00:00,Pirates of the Caribbean,Adventureland,75,105,291,Senior
2024-01-28,18:00:00,Pirates of the Caribbean,Adventureland,81,74,164,Teen
2024-01-28,19:00:00,Pirates of the Caribbean,Adventureland,74,95,294,Adult
2024-01-28,20:00:00,Pirates of the Caribbean,Adventureland,59,18,87,Child
2024-01-28,21:00:00,Pirates of the Caribbean,Adventureland,51,27,50,Senior
2024-01-28,22:00:00,Pirates of the Caribbean,Adventureland,67,25,56,Adult
2024-01-28,09:00:00,Big Thunder Mountain,Frontierland,69,16,53,Senior
2024-01-28,10:00:00,Big Thunder Mountain,Frontierland,85,34,98,Teen
2024-01-28,11:00:00,Big Thunder Mountain,Frontierland,78,33,99,Teen
2024-01-28,12:00:00,Big Thunder Mountain,Frontierland,41,23,54,Senior
2024-01-28,13:00:00,Big Thunder Mountain,Frontierland,59,41,130,Teen
2024-01-28,14:00:00,Big Thunder Mountain,Frontierland,80,106,294,Senior
2024-01-28,15:00:00,Big Thunder Mountain,Frontierland,82,63,146,Adult
2024-01-28,16:00:00,Big Thunder Mountain,Frontierland,78,81,157,Teen
2024-01-28,17:00:00,Big Thunder Mountain,Frontierland,76,47,114,Senior
2024-01-28,18:00:00,Big Thunder Mountain,Frontierland,45,118,245,Senior
2024-01-28,19:00:00,Big Thunder Mountain,Frontierland,61,82,140,Adult
2024-01-28,20:00:00,Big Thunder Mountain,Frontierland,70,37,73,Child
2024-01-28,21:00:00,Big Thunder Mountain,Frontierland,54,40,92,Adult
2024-01-28,22:00:00,Big Thunder Mountain,Frontierland,73,45,93,Teen
2024-01-28,09:00:00,Haunted Mansion,Liberty Square,50,21,113,Teen
2024-01-28,10:00:00,Haunted Mansion,Liberty Square,89,6,102,Senior
2024-01-28,11:00:00,Haunted Mansion,Liberty Square,71,30,115,Senior
2024-01-28,12:00:00,Haunted Mansion,Liberty Square,69,46,115,Senior
2024-01-28,13:00:00,Haunted Mansion,Liberty Square,40,94,293,Child
2024-01-28,14:00:00,Haunted Mansion,Liberty Square,47,135,293,Adult
2024-01-28,15:00:00,Haunted Mansion,Liberty Square,47,134,272,Senior
2024-01-28,16:00:00,Haunted Mansion,Liberty Square,83,91,151,Adult
2024-01-28,17:00:00,Haunted Mansion,Liberty Square,61,96,228,Senior
2024-01-28,18:00:00,Haunted Mansion,Liberty Square,59,98,251,Teen
2024-01-28,19:00:00,Haunted Mansion,Liberty Square,83,165,278,Teen
2024-01-28,20:00:00,Haunted Mansion,Liberty Square,79,29,76,Adult
2024-01-28,21:00:00,Haunted Mansion,Liberty Square,46,19,81,Teen
2024-01-28,22:00:00,Haunted Mansion,Liberty Square,69,24,74,Teen
2024-01-28,09:00:00,Jungle Cruise,Adventureland,71,29,99,Adult
2024-01-28,10:00:00,Jungle Cruise,Adventureland,65,28,83,Child
2024-01-28,11:00:00,Jungle Cruise,Adventureland,71,26,94,Teen
2024-01-28,12:00:00,Jungle Cruise,Adventureland,82,29,85,Adult
2024-01-28,13:00:00,Jungle Cruise,Adventureland,67,91,181,Child
2024-01-28,14:00:00,Jungle Cruise,Adventureland,88,142,283,Teen
2024-01-28,15:00:00,Jungle Cruise,Adventureland,62,50,164,Adult
2024-01-28,16:00:00,Jungle Cruise,Adventureland,78,71,161,Senior
2024-01-28,17:00:00,Jungle Cruise,Adventureland,65,71,143,Child
2024-01-28,18:00:00,Jungle Cruise,Adventureland,56,129,243,Adult
2024-01-28,19:00:00,Jungle Cruise,Adventureland,87,153,273,Senior
2024-01-28,20:00:00,Jungle Cruise,Adventureland,61,24,70,Adult
2024-01-28,21:00:00,Jungle Cruise,Adventureland,73,15,71,Teen
2024-01-28,22:00:00,Jungle Cruise,Adventureland,68,33,78,Adult
2024-01-28,09:00:00,Space Mountain,Tomorrowland,75,43,101,Teen
2024-01-28,10:00:00,Space Mountain,Tomorrowland,42,32,73,Child
2024-01-28,11:00:00,Space Mountain,Tomorrowland,89,26,81,Senior
2024-01-28,12:00:00,Space Mountain,Tomorrowland,70,34,88,Child
2024-01-28,13:00:00,Space Mountain,Tomorrowland,73,165,278,Adult
2024-01-28,14:00:00,Space Mountain,Tomorrowland,40,90,299,Senior
2024-01-28,15:00:00,Space Mountain,Tomorrowland,63,69,156,Teen
2024-01-28,16:00:00,Space Mountain,Tomorrowland,54,69,114,Adult
2024-01-28,17:00:00,Space Mountain,Tomorrowland,74,51,122,Child
2024-01-28,18:00:00,Space Mountain,Tomorrowland,53,165,284,Senior
2024-01-28,19:00:00,Space Mountain,Tomorrowland,52,55,155,Adult
2024-01-28,20:00:00,Space Mountain,Tomorrowland,86,21,51,Child
2024-01-28,21:00:00,Space Mountain,Tomorrowland,74,16,52,Senior
2024-01-28,22:00:00,Space Mountain,Tomorrowland,63,39,73,Teen
2024-01-28,09:00:00,it's a small world,Fantasyland,74,32,100,Child
2024-01-28,10:00:00,it's a small world,Fantasyland,68,15,81,Teen
2024-01-28,11:00:00,it's a small world,Fantasyland,80,20,112,Senior
2024-01-28,12:00:00,it's a small world,Fantasyland,77,10,83,Adult
2024-01-28,13:00:00,it's a small world,Fantasyland,67,86,252,Child
2024-01-28,14:00:00,it's a small world,Fantasyland,53,169,281,Adult
2024-01-28,15:00:00,it's a small world,Fantasyland,52,37,117,Child
2024-01-28,16:00:00,it's a small world,Fantasyland,58,37,105,Senior
2024-01-28,17:00:00,it's a small world,Fantasyland,65,66,211,Senior
2024-01-28,18:00:00,it's a small world,Fantasyland,69,78,236,Adult
2024-01-28,19:00:00,it's a small world,Fantasyland,57,55,129,Adult
2024-01-28,20:00:00,it's a small world,Fantasyland,81,30,83,Senior
2024-01-28,21:00:00,it's a small world,Fantasyland,67,40,80,Teen
2024-01-28,22:00:00,it's a small world,Fantasyland,57,27,83,Teen
2024-01-28,09:00:00,Peter Pan's Flight,Fantasyland,41,20,76,Child
2024-01-28,10:00:00,Peter Pan's Flight,Fantasyland,67,16,94,Senior
2024-01-28,11:00:00,Peter Pan's Flight,Fantasyland,45,9,54,Senior
2024-01-28,12:00:00,Peter Pan's Flight,Fantasyland,56,16,53,Senior
2024-01-28,13:00:00,Peter Pan's Flight,Fantasyland,56,80,185,Senior
2024-01-28,14:00:00,Peter Pan's Flight,Fantasyland,53,52,115,Child
2024-01-28,15:00:00,Peter Pan's Flight,Fantasyland,60,150,262,Child
2024-01-28,16:00:00,Peter Pan's Flight,Fantasyland,68,69,140,Teen
2024-01-28,17:00:00,Peter Pan's Flight,Fantasyland,81,94,161,Senior
2024-01-28,18:00:00,Peter Pan's Flight,Fantasyland,63,71,124,Teen
2024-01-28,19:00:00,Peter Pan's Flight,Fantasyland,57,81,245,Teen
2024-01-28,20:00:00,Peter Pan's Flight,Fantasyland,85,32,62,Senior
2024-01-28,21:00:00,Peter Pan's Flight,Fantasyland,70,29,66,Adult
2024-01-28,22:00:00,Peter Pan's Flight,Fantasyland,73,25,93,Teen
2024-01-17,09:00:00,Pirates of the Caribbean,Adventureland,55,25,55,Senior
2024-01-17,10:00:00,Pirates of the Caribbean,Adventureland,71,12,96,Child
2024-01-17,11:00:00,Pirates of the Caribbean,Adventureland,66,23,104,Child
2024-01-17,12:00:00,Pirates of the Caribbean,Adventureland,72,8,113,Senior
2024-01-17,13:00:00,Pirates of the Caribbean,Adventureland,68,85,235,Adult
2024-01-17,14:00:00,Pirates of the Caribbean,Adventureland,40,98,212,Adult
2024-01-17,15:00:00,Pirates of the Caribbean,Adventureland,61,84,231,Child
2024-01-17,16:00:00,Pirates of the Caribbean,Adventureland,84,61,158,Adult
2024-01-17,17:00:00,Pirates of the Caribbean,Adventureland,72,79,218,Senior
2024-01-17,18:00:00,Pirates of the Caribbean,Adventureland,89,94,184,Adult
2024-01-17,19:00:00,Pirates of the Caribbean,Adventureland,40,141,276,Child
2024-01-17,20:00:00,Pirates of the Caribbean,Adventureland,71,25,68,Teen
2024-01-17,21:00:00,Pirates of the Caribbean,Adventureland,77,25,80,Child
2024-01-17,22:00:00,Pirates of the Caribbean,Adventureland,44,18,89,Teen
2024-01-17,09:00:00,Big Thunder Mountain,Frontierland,47,43,113,Adult
2024-01-17,10:00:00,Big Thunder Mountain,Frontierland,68,26,114,Adult
2024-01-17,11:00:00,Big Thunder Mountain,Frontierland,75,6,84,Adult
2024-01-17,12:00:00,Big Thunder Mountain,Frontierland,72,5,77,Teen
2024-01-17,13:00:00,Big Thunder Mountain,Frontierland,55,74,147,Child
2024-01-17,14:00:00,Big Thunder Mountain,Frontierland,90,109,218,Adult
2024-01-17,15:00:00,Big Thunder Mountain,Frontierland,82,64,211,Adult
2024-01-17,16:00:00,Big Thunder Mountain,Frontierland,90,60,139,Child
2024-01-17,17:00:00,Big Thunder Mountain,Frontierland,64,70,131,Adult
2024-01-17,18:00:00,Big Thunder Mountain,Frontierland,56,51,140,Child
2024-01-17,19:00:00,Big Thunder Mountain,Frontierland,55,66,133,Senior
2024-01-17,20:00:00,Big Thunder Mountain,Frontierland,87,24,74,Teen
2024-01-17,21:00:00,Big Thunder Mountain,Frontierland,45,16,51,Teen
2024-01-17,22:00:00,Big Thunder Mountain,Frontierland,67,33,72,Adult
2024-01-17,09:00:00,Haunted Mansion,Liberty Square,56,20,109,Teen
2024-01-17,10:00:00,Haunted Mansion,Liberty Square,40,7,53,Teen
2024-01-17,11:00:00,Haunted Mansion,Liberty Square,55,18,95,Child
2024-01-17,12:00:00,Haunted Mansion,Liberty Square,41,5,91,Child
2024-01-17,13:00:00,Haunted Mansion,Liberty Square,68,60,174,Teen
2024-01-17,14:00:00,Haunted Mansion,Liberty Square,78,62,120,Teen
2024-01-17,15:00:00,Haunted Mansion,Liberty Square,81,87,279,Senior
2024-01-17,16:00:00,Haunted Mansion,Liberty Square,77,79,232,Child
2024-01-17,17:00:00,Haunted Mansion,Liberty Square,47,82,177,Child
